uk	0	0.5	0.5	X	u	k	21	21	6
ung	0	0.5	0.5	X	u	ng	21	21	11
e	0	0.5	0.5	X	e	X	25	25	25
ei	0	0.5	0.5	X	e	i	25	25	20
o	0	0.5	0.5	X	o	X	28	28	28
ok	0	0.5	0.5	X	o	k	28	28	6
on	0	0.5	0.5	X	o	n	28	28	10
ong	0	0.5	0.5	X	o	ng	28	28	11
oi	0	0.5	0.5	X	o	i	28	28	20
ou	0	0.5	0.5	X	o	u	28	28	21
ak	0	0.5	0.5	X	a	k	24	24	6
am	0	0.5	0.5	X	a	m	24	24	9
an	0	0.5	0.5	X	a	n	24	24	10
ang	0	0.5	0.5	X	a	ng	24	24	11
ai	0	0.5	0.5	X	a	i	24	24	20
au	0	0.5	0.5	X	a	u	24	24	21
aa	0	0.5	0.5	X	aa	X	23	23	23
aap	0	0.5	0.5	X	aa	p	23	23	2
aat	0	0.5	0.5	X	aa	t	23	23	4
aak	0	0.5	0.5	X	aa	k	23	23	6
aam	0	0.5	0.5	X	aa	m	23	23	9
aan	0	0.5	0.5	X	aa	n	23	23	10
aang	0	0.5	0.5	X	aa	ng	23	23	11
aai	0	0.5	0.5	X	aa	i	23	23	20
aau	0	0.5	0.5	X	aa	u	23	23	21
m	0	0.5	0.5	X	m	X	9	9	9
ng	0	0.5	0.5	X	ng	X	11	11	11
bit	0.2	0.4	0.4	b	i	t	1	20	4
bik	0.2	0.4	0.4	b	i	k	1	20	6
bin	0.2	0.4	0.4	b	i	n	1	20	10
bing	0.2	0.4	0.4	b	i	ng	1	20	11
biu	0.2	0.4	0.4	b	i	u	1	20	21
but	0.2	0.4	0.4	b	u	t	1	21	4
buk	0.2	0.4	0.4	b	u	k	1	21	6
bun	0.2	0.4	0.4	b	u	n	1	21	10
bung	0.2	0.4	0.4	b	u	ng	1	21	11
bui	0.2	0.4	0.4	b	u	i	1	21	20
be	0.2	0.4	0.4	b	e	X	1	25	25
bek	0.2	0.4	0.4	b	e	k	1	25	6
beng	0.2	0.4	0.4	b	e	ng	1	25	11
bei	0.2	0.4	0.4	b	e	i	1	25	20
bo	0.2	0.4	0.4	b	o	X	1	28	28
bok	0.2	0.4	0.4	b	o	k	1	28	6
bong	0.2	0.4	0.4	b	o	ng	1	28	11
bou	0.2	0.4	0.4	b	o	u	1	28	21
bat	0.2	0.4	0.4	b	a	t	1	24	4
bak	0.2	0.4	0.4	b	a	k	1	24	6
bam	0.2	0.4	0.4	b	a	m	1	24	9
ban	0.2	0.4	0.4	b	a	n	1	24	10
bang	0.2	0.4	0.4	b	a	ng	1	24	11
bai	0.2	0.4	0.4	b	a	i	1	24	20
bau	0.2	0.4	0.4	b	a	u	1	24	21
baa	0.2	0.4	0.4	b	aa	X	1	23	23
baat	0.2	0.4	0.4	b	aa	t	1	23	4
baak	0.2	0.4	0.4	b	aa	k	1	23	6
baan	0.2	0.4	0.4	b	aa	n	1	23	10
baang	0.2	0.4	0.4	b	aa	ng	1	23	11
baai	0.2	0.4	0.4	b	aa	i	1	23	20
baau	0.2	0.4	0.4	b	aa	u	1	23	21
pit	0.2	0.4	0.4	p	i	t	2	20	4
pik	0.2	0.4	0.4	p	i	k	2	20	6
pin	0.2	0.4	0.4	p	i	n	2	20	10
ping	0.2	0.4	0.4	p	i	ng	2	20	11
piu	0.2	0.4	0.4	p	i	u	2	20	21
put	0.2	0.4	0.4	p	u	t	2	21	4
puk	0.2	0.4	0.4	p	u	k	2	21	6
pun	0.2	0.4	0.4	p	u	n	2	21	10
pung	0.2	0.4	0.4	p	u	ng	2	21	11
pui	0.2	0.4	0.4	p	u	i	2	21	20
pek	0.2	0.4	0.4	p	e	k	2	25	6
peng	0.2	0.4	0.4	p	e	ng	2	25	11
pei	0.2	0.4	0.4	p	e	i	2	25	20
po	0.2	0.4	0.4	p	o	X	2	28	28
pok	0.2	0.4	0.4	p	o	k	2	28	6
pong	0.2	0.4	0.4	p	o	ng	2	28	11
poi	0.2	0.4	0.4	p	o	i	2	28	20
pou	0.2	0.4	0.4	p	o	u	2	28	21
pat	0.2	0.4	0.4	p	a	t	2	24	4
pan	0.2	0.4	0.4	p	a	n	2	24	10
pang	0.2	0.4	0.4	p	a	ng	2	24	11
pai	0.2	0.4	0.4	p	a	i	2	24	20
pau	0.2	0.4	0.4	p	a	u	2	24	21
paa	0.2	0.4	0.4	p	aa	X	2	23	23
paak	0.2	0.4	0.4	p	aa	k	2	23	6
paan	0.2	0.4	0.4	p	aa	n	2	23	10
paang	0.2	0.4	0.4	p	aa	ng	2	23	11
paai	0.2	0.4	0.4	p	aa	i	2	23	20
paau	0.2	0.4	0.4	p	aa	u	2	23	21
mi	0.3	0.35	0.35	m	i	X	9	20	20
mit	0.3	0.35	0.35	m	i	t	9	20	4
mik	0.3	0.35	0.35	m	i	k	9	20	6
min	0.3	0.35	0.35	m	i	n	9	20	10
ming	0.3	0.35	0.35	m	i	ng	9	20	11
miu	0.3	0.35	0.35	m	i	u	9	20	21
mut	0.3	0.35	0.35	m	u	t	9	21	4
muk	0.3	0.35	0.35	m	u	k	9	21	6
mun	0.3	0.35	0.35	m	u	n	9	21	10
mung	0.3	0.35	0.35	m	u	ng	9	21	11
mui	0.3	0.35	0.35	m	u	i	9	21	20
me	0.3	0.35	0.35	m	e	X	9	25	25
meng	0.3	0.35	0.35	m	e	ng	9	25	11
mei	0.3	0.35	0.35	m	e	i	9	25	20
mo	0.3	0.35	0.35	m	o	X	9	28	28
mok	0.3	0.35	0.35	m	o	k	9	28	6
mong	0.3	0.35	0.35	m	o	ng	9	28	11
mou	0.3	0.35	0.35	m	o	u	9	28	21
mat	0.3	0.35	0.35	m	a	t	9	24	4
mak	0.3	0.35	0.35	m	a	k	9	24	6
man	0.3	0.35	0.35	m	a	n	9	24	10
mang	0.3	0.35	0.35	m	a	ng	9	24	11
mai	0.3	0.35	0.35	m	a	i	9	24	20
mau	0.3	0.35	0.35	m	a	u	9	24	21
maa	0.3	0.35	0.35	m	aa	X	9	23	23
maat	0.3	0.35	0.35	m	aa	t	9	23	4
maak	0.3	0.35	0.35	m	aa	k	9	23	6
maan	0.3	0.35	0.35	m	aa	n	9	23	10
maang	0.3	0.35	0.35	m	aa	ng	9	23	11
maai	0.3	0.35	0.35	m	aa	i	9	23	20
maau	0.3	0.35	0.35	m	aa	u	9	23	21
fu	0.3	0.35	0.35	f	u	X	12	21	21
fut	0.3	0.35	0.35	f	u	t	12	21	4
fuk	0.3	0.35	0.35	f	u	k	12	21	6
fun	0.3	0.35	0.35	f	u	n	12	21	10
fung	0.3	0.35	0.35	f	u	ng	12	21	11
fui	0.3	0.35	0.35	f	u	i	12	21	20
fe	0.3	0.35	0.35	f	e	X	12	25	25
fei	0.3	0.35	0.35	f	e	i	12	25	20
fo	0.3	0.35	0.35	f	o	X	12	28	28
fok	0.3	0.35	0.35	f	o	k	12	28	6
fong	0.3	0.35	0.35	f	o	ng	12	28	11
fat	0.3	0.35	0.35	f	a	t	12	24	4
fan	0.3	0.35	0.35	f	a	n	12	24	10
fang	0.3	0.35	0.35	f	a	ng	12	24	11
fai	0.3	0.35	0.35	f	a	i	12	24	20
fau	0.3	0.35	0.35	f	a	u	12	24	21
faa	0.3	0.35	0.35	f	aa	X	12	23	23
faat	0.3	0.35	0.35	f	aa	t	12	23	4
faan	0.3	0.35	0.35	f	aa	n	12	23	10
faai	0.3	0.35	0.35	f	aa	i	12	23	20
di	0.4	0.3	0.3	d	i	X	3	20	20
dip	0.4	0.3	0.3	d	i	p	3	20	2
